318.65975	0.1855758808
323.97175	0.41685104136
325.304	0.44630221736000003
326.62910999999997	0.5027580590399999
330.61152999999996	0.9622402948000001
331.94227	1.5287692500799999
333.27146999999997	2.2328332726399998
335.92728999999997	4.1566173936
337.25804999999997	5.20929346768
339.91423	7.78086936344
341.24361999999996	10.05327361104
342.56269999999995	11.83565095848
345.21909999999997	15.18401678824
346.53589	15.709336523360001
347.87811999999997	15.597026792080001
349.20887	14.81448151504
350.53355999999997	13.132187665120002
351.86364	11.48444650056
353.19514	9.87547566072
354.51864	8.17927151704
357.18039	5.81548582248
358.50027	5.26058236224
359.83011	4.880763737520001
361.16256999999996	3.9812136536000002
362.48701	3.41554760648
365.14724	3.35278685336
366.46828999999997	2.6856368402400004
371.78355999999997	2.51653202856
