320	0.995985151439899	0.423387230457584
322	0.995982241832943	0.424920747615233
324	0.995979077238647	0.426463101572789
326	0.995975645592466	0.428014076828135
328	0.995971934259861	0.429573464663125
330	0.995967930006243	0.431141063021583
332	0.99596361896524	0.432716676396242
334	0.995958986605234	0.434300115724186
336	0.995954017694055	0.435891198290362
338	0.995948696261767	0.437489747638789
340	0.995943005561453	0.439095593491065
342	0.995936928027884	0.440708571671856
344	0.995930445234029	0.442328524041007
346	0.995923537845282	0.443955298431986
348	0.995916185571331	0.445588748596366
350	0.995908367115601	0.447228734154077
352	0.99590006012215	0.448875120549165
354	0.99589124111999	0.45052777901081
356	0.995881885464735	0.452186586519416
358	0.995871967277518	0.453851425777509
360	0.995861459381122	0.455522185185289
362	0.995850333233307	0.457198758820627
364	0.995838558857266	0.458881046423343
366	0.995826104769225	0.460568953383598
368	0.995812937903189	0.462262390734255
370	0.99579902353285	0.463961275147053
372	0.995784325190722	0.465665528932483
374	0.99576880458456	0.467375080043207
376	0.995752421511184	0.46908986208094
378	0.995735133767862	0.470809814306647
380	0.995716897061396	0.472534881653982
382	0.995697664915157	0.474265014745835
384	0.995677388574334	0.476000169913912
386	0.995656016909682	0.477740309221251
388	0.995633496320172	0.479485400487567
390	0.9956097706349	0.48123541731734
392	0.995584781014791	0.482990339130565
394	0.995558465854532	0.484750151196029
396	0.995530760685365	0.486514844667058
398	0.995501598079283	0.488284416619581
400	0.995470907555279	0.490058870092411
402	0.995438615488243	0.491838214129594
404	0.995404645021071	0.493622463824667
406	0.995368915980501	0.495411640366624
408	0.995331344796954	0.497205771087381
410	0.995291844428442	0.499004889510433
412	0.99525032428813	0.50080903540035
414	0.995206690174503	0.502618254812662
416	0.995160844202088	0.504432600143518
418	0.995112684729125	0.506252130178305
420	0.995062106276389	0.508076910138104
422	0.995008999427736	0.509907011722364
424	0.994953250697445	0.511742513145447
426	0.994894742340279	0.513583499163346
428	0.994833352064864	0.515430061084753
430	0.994768952584133	0.5172822967566
432	0.994701410888305	0.519140310506836
434	0.994630587036231	0.521004213013037
436	0.994556332091537	0.52287412103791
438	0.994478484503937	0.524750156918274
440	0.994396863602026	0.526632447585288
442	0.994311257621283	0.528521122675074
444	0.994221401245595	0.530416310847896
446	0.994126932817875	0.53231813254369
448	0.994027311859685	0.534226685603614
450	0.993921658781125	0.536142016561252
452	0.993808441747783	0.538064063109795
454	0.993684863221617	0.539992538608955
456	0.993545656995001	0.541926700221653
458	0.993380730675979	0.543864884018542
460	0.993170554917236	0.545803575192304
462	0.992877177987164	0.547735555759658
464	0.992426814562535	0.549646235984643
466	0.991676416647791	0.551506454226776
468	0.990350486684693	0.553258556453252
470	0.987924976200361	0.554790192498516
472	0.983425314484974	0.555887435494799
474	0.97511341565569	0.556159283990106
476	0.960127253782383	0.5549436447355
478	0.934448751429981	0.551275176363954
480	0.894167500304793	0.54414038608213
482	0.838962932562815	0.533269801960873
484	0.7757187812512	0.520054201018851
486	0.716418404181557	0.507209591284748
488	0.67024181394344	0.496992887442404
490	0.639086590206271	0.490043314323501
492	0.61993729264099	0.485809991482194
494	0.608742254728903	0.483425399440671
496	0.602309580120683	0.48217159718315
498	0.598582253669023	0.481571688765554
500	0.596354218493944	0.481339368656068
502	0.594950181128373	0.481310991893221
504	0.594000087851496	0.481395177899101
506	0.593302857344589	0.481541396448566
508	0.592749330440857	0.481721772705238
510	0.592280017469266	0.481920898751636
512	0.591862242121942	0.482130214953159
514	0.591477839199862	0.482344929791043
516	0.591116535084761	0.482562332929319
518	0.590772377526415	0.482780869636688
520	0.590441802204783	0.482999631156315
522	0.590122580038686	0.483218072783483
524	0.58981324023316	0.483435857028264
526	0.589512751525915	0.483652765790025
528	0.589220344350851	0.483868650800718
530	0.588935410404811	0.484083405410996
532	0.588657445046652	0.484296948355957
534	0.58838601360447	0.48450921429341
536	0.588120731166438	0.484720148202146
538	0.587861250071969	0.484929702000674
540	0.587607251868849	0.485137832456995
542	0.587358441910665	0.485344499858492
544	0.587114545552616	0.485549667135906
546	0.586875305343398	0.48575329926339
548	0.586640478859365	0.485955362829819
550	0.586409836969302	0.48615582571898
552	0.586183162400127	0.48635465686087
554	0.585960248521985	0.486551826030929
556	0.585740898299735	0.486747303682675
558	0.58552492337527	0.486941060804458
560	0.585312143255802	0.487133068794261
