 #[Cden]    T   <prod_k=s^t m_k sigma_k> for all (s,t) intervals
   0.0000000000000000        320.00000000000000        1.6765746261286574E-040   8.6854260795196845E-009   1.0261215266685321E-014
   0.0000000000000000        322.00000000000000        2.6841893386817624E-040   9.8108456509417010E-009   1.1368987115581670E-014
   0.0000000000000000        324.00000000000000        4.3000679671843321E-040   1.1084133980442686E-008   1.2598411854858356E-014
   0.0000000000000000        326.00000000000000        6.8893367525618387E-040   1.2524687444589700E-008   1.3962833528944147E-014
   0.0000000000000000        328.00000000000000        1.1043993285669736E-039   1.4154418069465003E-008   1.5477042377518114E-014
   0.0000000000000000        330.00000000000000        1.7702470189569461E-039   1.5998073749518860E-008   1.7157428311699740E-014
   0.0000000000000000        332.00000000000000        2.8385762418982968E-039   1.8083598235694514E-008   1.9022150201832623E-014
   0.0000000000000000        334.00000000000000        4.5511534780212332E-039   2.0442535690011628E-008   2.1091322554521743E-014
   0.0000000000000000        336.00000000000000        7.2975109479704943E-039   2.3110485162226207E-008   2.3387221290092428E-014
   0.0000000000000000        338.00000000000000        1.1698949584141790E-038   2.6127610968019168E-008   2.5934510505016898E-014
   0.0000000000000000        340.00000000000000        1.8754558142095112E-038   2.9539215639734448E-008   2.8760492268362909E-014
   0.0000000000000000        342.00000000000000        3.0056650702934343E-038   3.3396382891772989E-008   3.1895381701581032E-014
   0.0000000000000000        344.00000000000000        4.8157443728843989E-038   3.7756698896913958E-008   3.5372609802993540E-014
   0.0000000000000000        346.00000000000000        7.7139402369337017E-038   4.2685061121120455E-008   3.9229156678757804E-014
   0.0000000000000000        348.00000000000000        1.2350874820392215E-037   4.8254585018481578E-008   4.3505918125580508E-014
   0.0000000000000000        350.00000000000000        1.9764353700529230E-037   5.4547620058637971E-008   4.8248108750994726E-014
   0.0000000000000000        352.00000000000000        3.1613154758613764E-037   6.1656887857675302E-008   5.3505705106836815E-014
   0.0000000000000000        354.00000000000000        5.0533797812489520E-037   6.9686756620938620E-008   5.9333932639020017E-014
   0.0000000000000000        356.00000000000000        8.0734176454909410E-037   7.8754667702157176E-008   6.5793800583858663E-014
   0.0000000000000000        358.00000000000000        1.2889709590628158E-036   8.8992731847005973E-008   7.2952689320736729E-014
   0.0000000000000000        360.00000000000000        2.0564188516595944E-036   1.0054951464224896E-007   8.0884995068375000E-014
   0.0000000000000000        362.00000000000000        3.2784570170748925E-036   1.1359203285146569E-007   8.9672837282471437E-014
   0.0000000000000000        364.00000000000000        5.2222925179517513E-036   1.2830798570378296E-007   9.9406834520684338E-014
   0.0000000000000000        366.00000000000000        8.3120154279785690E-036   1.4490824783607860E-007   1.1018695511241048E-013
   0.0000000000000000        368.00000000000000        1.3217970918540056E-035   1.6362965349574343E-007   1.2212344945166393E-013
   0.0000000000000000        370.00000000000000        2.0999814378826396E-035   1.8473810481119078E-007   1.3533787136061767E-013
   0.0000000000000000        372.00000000000000        3.3332681865106819E-035   2.0853204046600380E-007   1.4996419659411109E-013
   0.0000000000000000        374.00000000000000        5.2856448724315081E-035   2.3534630498740223E-007   1.6615004721075213E-013
   0.0000000000000000        376.00000000000000        8.3728559864779833E-035   2.6555646311927662E-007   1.8405803134081824E-013
   0.0000000000000000        378.00000000000000        1.3249195050748074E-034   2.9958360842542971E-007   2.0386720854698582E-013
   0.0000000000000000        380.00000000000000        2.0942526931039764E-034   3.3789972038408727E-007   2.2577469200755786E-013
   0.0000000000000000        382.00000000000000        3.3067228069070687E-034   3.8103362983599028E-007   2.4999739944690527E-013
   0.0000000000000000        384.00000000000000        5.2150136002676039E-034   4.2957765876480769E-007   2.7677396591051964E-013
   0.0000000000000000        386.00000000000000        8.2150696616675151E-034   4.8419500705175006E-007   3.0636683241333363E-013
   0.0000000000000000        388.00000000000000        1.2925296198354136E-033   5.4562796609694920E-007   3.3906452568196711E-013
