296.03026	12.532678114455802
297.36194	12.579003495510204
298.69554	12.600133273518203
300.02234	12.7265315188422
301.35389	12.797679074318701
302.68769999999995	12.979065960850996
304.01101	13.0868654515683
305.34328	13.014250986202402
306.67508999999995	13.326041995634696
308.00075	13.156761610352504
309.33234	13.348016953182203
310.66501	13.228295841508302
311.98535	13.6117996468905
313.31786	13.824976359163802
314.65031999999997	14.3219184464056
315.97576	14.2537512589208
317.30699999999996	14.801317616370003
318.64047999999997	15.085226274158398
319.96536	15.465616053888802
321.29575	16.428313241642503
322.62597999999997	17.794850860303402
323.95214	19.3335039047762
325.2847	20.994369920481002
326.61053	22.9785544117299
327.93697999999995	26.1570634897534
329.26907	29.5888137226581
330.59551999999996	32.6207820918016
331.92458999999997	34.738558149619706
333.25564999999995	35.744695653419505
334.58198999999996	35.010810502021705
335.91211999999996	33.19831335101961
337.24429	31.362381644230698
338.56904999999995	29.008099524621496
339.89835999999997	25.887491393678804
341.22983999999997	23.8057251277272
342.54916	22.5720482134428
343.8798	21.663415955713997
345.21094	21.2635772048602
346.53668	20.5809293928444
