18.95641	-41.48338
19.22339	-23.94576
19.48979	-11.73901
19.75563	2.32117
20.02241	3.09597
20.28986	2.2476
20.55696	14.95932
20.8244	4.7509
21.09054	-2.30839
21.35789	0.94003
21.62438	-8.21955
21.89053	-25.36371
22.15755	-42.37372
22.42024	-24.46187
22.68047	-11.19533
22.94705	1.23303
23.21286	17.12014
23.47949	11.87822
23.7467	2.52269
24.01286	-14.84129
24.27857	-5.35957
24.5455	-13.04575
24.81312	-15.58329
25.08001	-19.33371
25.34771	-11.372
25.61388	-24.94636
25.88002	-25.34144
26.14639	-34.39412
26.40975	-13.9112
26.67549	7.88325
26.94104	10.01593
27.20709	5.87125
27.47398	-19.14055
27.74	-15.91923
28.00737	-15.55096
28.27421	-19.72355
28.54081	-18.05533
28.80789	-14.76005
29.07556	-18.12752
29.34211	-18.94877
29.60889	-22.71836
29.87461	-10.61712
30.13783	11.08404
30.39927	33.57308
30.66504	33.74949
30.93208	59.14541
31.19853	63.39523
31.46561	44.68234
31.73132	25.99049
31.99803	20.26365
32.26531	6.41729
32.53201	-0.21551
32.79816	-7.42314
33.06463	-5.51849
33.33154	-1.4233
33.59773	-7.32604
33.86332	5.1963
34.12581	6.5703
34.39155	11.17091
34.65827	26.48646
34.9242	47.298
35.19047	59.25347
35.45648	66.8863
35.72212	60.13353
35.98951	52.68372
36.25577	53.94731
36.52319	48.01557
36.78894	50.0257
37.05583	44.3335
37.32206	60.6869
37.58882	65.68457
37.85259	79.14779
38.11149	76.09002
38.37667	78.86542
38.64321	75.59505
38.90941	82.53625
39.1779	75.52765
39.44392	86.73187
39.70917	84.39405
39.97679	85.06339
40.2444	67.19766
40.50936	67.3664
40.77603	58.27412
41.04188	79.44991
41.30921	97.09268
41.57506	108.73764
41.8384	123.39309
42.10376	120.64764
42.36921	161.6272
42.63623	177.58431
42.90286	203.19216
43.16955	211.3448
43.43595	241.46599
43.70245	251.78948
43.96896	237.48709
44.23514	269.05391
44.50173	271.97596
44.76824	306.5349
45.03438	305.47644
45.3	316.90534
45.56607	341.9355
45.82751	375.48135
46.09409	395.30484
46.35543	425.75931
46.62359	488.4269
46.89248	510.37086
47.15966	559.19435
47.42573	613.62655
47.69183	685.00283
47.9582	737.44651
48.22416	776.06653
48.48987	831.44366
48.75669	916.6934
49.02285	985.48555
49.28859	1085.33353
49.55284	1147.79267
49.81641	1237.98807
50.08309	1318.97767
50.3496	1431.15957
50.61626	1526.89993
50.88251	1628.57946
51.14929	1763.26382
51.41651	1899.09438
51.68288	2022.79481
51.9493	2163.06565
52.21474	2304.35064
52.48093	2464.07463
52.74729	2607.72633
53.01411	2766.88475
53.27978	2940.35562
53.53813	3134.79925
53.80196	3321.33585
54.06792	3489.66021
54.33422	3664.10837
54.60108	3855.74821
54.867	4007.27608
55.13343	4173.75452
55.39797	4363.08041
55.66456	4532.95691
55.93155	4682.76925
56.1974	4836.59443
56.46321	4981.05634
56.72965	5110.80453
56.99459	5221.82618
57.26024	5328.835
57.52266	5421.13011
57.78862	5500.04911
58.05537	5553.55352
58.3216	5604.38271
58.58762	5637.82297
58.85328	5657.88712
59.12004	5661.89995
59.3872	5652.53668
59.65331	5604.38271
59.91992	5557.56635
60.18598	5472.19807
60.4521	5386.46144
60.71882	5282.62524
60.98532	5153.94296
61.25071	5018.21945
61.51396	4888.38344
61.77945	4751.9
62.04587	4617.68068
62.31162	4462.84417
62.5776	4302.3117
62.84449	4190.24434
63.10977	4078.63717
63.37647	3960.00106
63.64272	3816.30811
63.90866	3663.8541
64.17482	3531.17733
64.4416	3395.68138
64.70826	3249.53374
64.97357	3112.30085
65.23679	2983.81163
65.5004	2873.06922
65.76651	2732.61121
66.03155	2612.47345
66.29785	2512.30941
66.56454	2413.03496
66.8302	2301.14266
67.09683	2197.16509
67.36459	2103.68634
67.63128	2028.28462
67.89783	2034.79629
68.16254	1895.29782
68.4282	1818.01592
68.69472	1719.18883
68.96042	1617.03043
69.21937	1737.66616
69.48389	1689.05306
69.7497	1563.79906
70.01622	1398.13552
70.28279	1372.73999
70.5491	1345.09208
70.81515	1312.47451
71.08203	1329.84806
71.34887	1305.82167
71.61436	1270.77775
71.88069	1236.10201
72.14734	1173.26707
72.41335	1174.82833
72.6792	1142.94821
72.94415	1123.20918
73.20693	1112.9505
73.47268	1123.91499
73.73889	1129.67575
74.00425	1090.92257
74.27132	1044.72836
74.53799	1087.97691
74.80478	1059.28881
75.07114	1049.5451
75.33751	1036.91014
75.60309	1043.73737
75.86856	1023.75881
76.13381	1023.87433
76.39973	987.06216
76.66621	1013.98269
76.93078	972.42013
77.19393	946.03943
