0	304	0.976599318981559	0.38988768470309	-121.786898138721	303.17655680071	1.39790610177444	1.29481164023728	0	-5.42240365559788
0	306	0.976357798037946	0.391381601281465	-124.688117479306	329.478500033527	1.48420463239488	1.33865405509297	0	-5.42199933582945
0	308	0.975975810957275	0.392917637049991	-127.763329938792	356.095979803358	1.57097178487711	1.39709736144316	0	-5.42160087942387
0	310	0.975352205966145	0.394475005309567	-131.013579553046	383.067267514756	1.65832531312194	1.48065290841182	0	-5.42120817086974
0	312	0.974309073087098	0.396015579902605	-134.440222051189	410.458922705218	1.746471617809	1.60838111652186	0	-5.42082109752675
0	314	0.972532280858718	0.397469830152385	-138.0451625062	438.388811763288	1.83577698811939	1.81486139836283	0	-5.42043954953973
0	316	0.969466904382212	0.398711673195104	-141.831283315746	467.067601328032	1.92689520456892	2.16245254643386	0	-5.42006341975566
0	318	0.964137886671384	0.39951453213607	-145.803209167978	496.871877646305	2.02099083903863	2.7616916744758	0	-5.41969260364364
0	320	0.954858718688887	0.399478275035244	-149.968647440278	528.466864882768	2.12011097600952	3.80121651572935	0	-5.41932699921751
0	322	0.938811826600813	0.397920246381633	-154.340638225536	562.991716956068	2.22774023348324	5.57831576624173	0	-5.41896650696122
0	324	0.911610840446012	0.393752118383017	-158.941007941209	602.274049590954	2.34942918991408	8.48588700579658	0	-5.4186110297568
0	326	0.86734111339309	0.385457961199523	-163.804710326834	648.884112257548	2.4929104987251	12.8347510476925	0	-5.41826047281462
0	328	0.800259533893973	0.371467287537008	-168.982739918504	705.534364897676	2.66621068541518	18.3467211907886	0	-5.41791474360617
0	330	0.70933634335531	0.351254804091124	-174.537840260549	773.245298840616	2.87207011848838	23.5060679355379	0	-5.41757375179907
0	332	0.603545058630073	0.326732220653375	-180.526809495256	848.960856462297	3.10086646372757	25.8951006553221	0	-5.41723740919419
0	334	0.50064366000436	0.302143452426926	-186.974658405156	925.614507701568	3.33110528774468	24.251144880364	0	-5.41690562966495
0	336	0.416844407542937	0.281622705057156	-193.862125954348	996.168536651454	3.54175792442203	19.8444967928988	0	-5.41657832909865
0	338	0.358072527115568	0.266914987863918	-201.139523666431	1057.51049898315	3.72381663505792	14.9976308534308	0	-5.41625542533962
0	340	0.321109072591398	0.257470612347579	-208.751834274796	1110.4017884707	3.87986359631029	11.1431646145861	0	-5.41593683813441
0	342	0.299457785802169	0.251819964959794	-216.654862798312	1157.21248587258	4.01715599026576	8.56334664679404	0	-5.41562248907863
0	344	0.287303675757931	0.248574372130233	-224.818826576253	1200.2287141515	4.14258006025509	6.99620006892672	0	-5.41531230156564
0	346	0.280634780140826	0.2467462389163	-233.225581290988	1241.09125555546	4.26103132036545	6.09531919766086	0	-5.41500620073678
0	348	0.277007400692697	0.245719826187404	-241.864693882463	1280.82842460944	4.37555493819514	5.59369248585007	0	-5.41470411343335
0	350	0.275027666555197	0.245136583765179	-250.730358535833	1320.04078782775	4.48791756103881	5.31962645485223	0	-5.41440596814999
0	352	0.273928737976887	0.244795336252752	-259.819401590954	1359.06572687833	4.59910547860593	5.17165121911995	0	-5.41411169498969
0	354	0.273297338672081	0.244585537870387	-269.130102242184	1398.08857213047	4.70965727223914	5.0923833435614	0	-5.41382122562012
0	356	0.272913439411664	0.244447172514063	-278.661527525412	1437.20975159732	4.81986314360319	5.05016324495506	0	-5.4135344932314
