0	100	0.286204303430842	0.261886219863304	-863.552061167252	-1817.04680212145	-9.53494740954203	5.00749280231804	0	-5.55156974275671
0	102	0.283959387831974	0.259492259312424	-844.581044388196	-1805.14831202239	-9.41732615327637	5.00782066540769	0	-5.54809547827675
0	104	0.282119767778981	0.257515969053457	-825.846837045709	-1793.03585226542	-9.29989437711263	5.00814927590433	0	-5.54472779477463
0	106	0.280592403002465	0.25586097263231	-807.348750980726	-1780.70941838334	-9.18264780568504	5.00847612099691	0	-5.5414624856545
0	108	0.279310917251734	0.254458496747377	-789.086184021481	-1768.16901401504	-9.0655817591996	5.00879844532683	0	-5.53829553096567
0	110	0.278226908869568	0.253258381464459	-771.058597770705	-1755.41465002662	-8.94869138414468	5.00911334659065	0	-5.53522309007645
0	112	0.277304359138773	0.252223294474835	-753.265502640136	-1742.44634391137	-8.83197179706458	5.00941785918867	0	-5.53224149428895
0	114	0.276515954991849	0.251324925581864	-735.706447490369	-1729.2641193156	-8.71541817390552	5.00970903029879	0	-5.52934723948476
0	116	0.275840620176054	0.250541431315323	-718.381012269978	-1715.86800560143	-8.59902580458144	5.00998398984807	0	-5.52653697887059
0	118	0.275261825135567	0.249855685157115	-701.288802654752	-1702.25803739676	-8.48279012493229	5.01024001428363	0	-5.52380751587525
0	120	0.274766408698105	0.249254057259904	-684.429446051479	-1688.43425410735	-8.3667067337989	5.01047458326662	0	-5.52115579723615
0	122	0.274343742525369	0.248725548774293	-667.802588553388	-1674.3966993818	-8.25077140023285	5.01068542810942	0	-5.51857890630233
0	124	0.27398512924445	0.248261167925414	-651.407892573443	-1660.14542053125	-8.13498006417584	5.0108705707608	0	-5.51607405657271
0	126	0.2736833625918	0.247853473689543	-635.245034970388	-1645.68046791257	-8.01932883287449	5.0110283523014	0	-5.51363858548118
0	128	0.273432401666887	0.247496237513163	-619.313705539912	-1631.0018942889	-7.90381397460145	5.01115745017172	0	-5.51126994843508
0	130	0.273227126746897	0.247184189407551	-603.613605781331	-1616.10975418441	-7.78843191079294	5.01125688366972	0	-5.50896571310935
0	132	0.273063154196418	0.246912825188537	-588.144447875604	-1601.00410325227	-7.67317920739898	5.01132600759468	0	-5.50672355399532
0	134	0.272936694730138	0.24667825859273	-572.905953827954	-1585.68499767504	-7.55805256602304	5.01136449425842	0	-5.50454124720082
0	136	0.272844443837832	0.246477106714445	-557.897854740284	-1570.15249361715	-7.44304881527104	5.01137230442217	0	-5.50241666549633
0	138	0.272783496305744	0.246306400444084	-543.119890187121	-1554.40664674757	-7.32816490261198	5.01134964804013	0	-5.50034777360038
0	140	0.272751278943405	0.246163513841781	-528.571807674748	-1538.4475118497	-7.21339788696397	5.01129693599594	0	-5.49833262369688
0	142	0.272745497159403	0.246046107969678	-514.253362167631	-1522.27514253265	-7.09874493214804	5.01121472430346	0	-5.49636935117563
0	144	0.272764092126533	0.245952085842235	-500.164315669381	-1505.88959105585	-6.98420330129493	5.01110365250667	0	-5.49445617058768
0	146	0.272805206071608	0.245879555976457	-486.304436847992	-1489.29090827513	-6.86977035224069	5.01096437825323	0	-5.49259137180627
0	148	0.272867153809028	0.245826802626991	-472.673500696893	-1472.47914371492	-6.75544353390559	5.01079751022557	0	-5.49077331638436
0	150	0.272948399072201	0.245792261238895	-459.271288224849	-1455.45434576687	-6.64122038361347	5.010603541787	0	-5.48900043409969
0	152	0.273047534526093	0.24577449798791	-446.097586168953	-1438.21656201089	-6.52709852527593	5.01038278782706	0	-5.48727121967846
0	154	0.273163264597104	0.245772192534738	-433.152186725904	-1420.76583964977	-6.41307566833681	5.01013532735824	0	-5.48558422968881
0	156	0.273294390454125	0.245784123317892	-420.434887297687	-1403.10222604381	-6.29914960734694	5.00986095441283	0	-5.48393807959562
0	158	0.273439796631798	0.245809154864303	-407.945490248494	-1385.22576932724	-6.18531822201738	5.00955913970084	0	-5.48233144096849
0	160	0.273598438913751	0.245846226718722	-395.683802670437	-1367.13651908362	-6.07157947758236	5.00922900530915	0	-5.48076303883468
0	162	0.273769333197538	0.245894343689963	-383.64963615624	-1348.83452705328	-5.9579314252904	5.00886931445421	0	-5.4792316491698
0	164	0.273951545149278	0.245952567189686	-371.842806577722	-1330.31984784257	-5.84437220283446	5.00847847800246	0	-5.47773609651856
0	166	0.274144180529394	0.246020007502486	-360.263133869401	-1311.59253960104	-5.73090003452791	5.00805457942262	0	-5.47627525173888
0	168	0.274346376139061	0.246095816880212	-348.910441817127	-1292.65266462912	-5.61751323102375	5.00759542131792	0	-5.47484802986252
0	170	0.274557291426525	0.246179183413258	-337.784557852174	-1273.50028986627	-5.50421018831819	5.0070986057882	0	-5.47345338806621
0	172	0.274776101020502	0.246269325752833	-326.885312852059	-1254.13548715385	-5.39098938547554	5.00656170692484	0	-5.47209032374688
0	174	0.275001989376886	0.246365489183629	-316.212540951578	-1234.5583328961	-5.27784937899149	5.00598281907289	0	-5.47075787269567
0	176	0.27523415296727	0.246466945352867	-305.766079376863	-1214.76890542024	-5.16478878433734	5.00536285391356	0	-5.4694551073651
0	178	0.275471835462788	0.246573005921581	-295.545768358807	-1194.76727196768	-5.05180620004987	5.00471613288294	0	-5.46818113522447
0	180	0.275714514920179	0.246683095281511	-285.551451387093	-1174.55342725205	-4.93889986591641	5.00411967555395	0	-5.46693509719846
0	182	0.275962787844345	0.246797076948024	-275.782977009557	-1154.12700896061	-4.82606610962115	5.00393716099186	0	-5.46571616618463
0	184	0.276222362266948	0.246916647566368	-266.240207568224	-1133.48602069722	-4.7132924626576	5.00579761805084	0	-5.46452354564528
